line_uid,invoice_id,inv_line_number,account_code,company_code,final_description,vendor_name,state,amount,final_category,taxability,use_tax_amount,Reverse_UseTax,confidence,ensemble_confidence,rule_applied,match_type,short_justification,full_writeup,audit_ready,reviewer_note,anomalies,anomaly_score,review_priority,components_used,reviewed_by,processing_path,tax_source,taxability_flag,is_us_jurisdiction,month
efa644037291204a70888fe5862b1273365e5ed3d98a5ae7117013ec05fe9df5,349115051,1,6121.10M,SS00,Land & Bldgs Exp - Infrastructure Maint - Rearrangements | Contract Labor (Excl Installation),360 RIGGING LLC,DC,4972.0,3rd Party Labor,Taxable,,,0.8,,true,det,This 3rd Party Labor purchase in DC is treated as Taxable. Determination source: det match.,This 3rd Party Labor purchase in DC is treated as Taxable. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,T,true,2023-01
085d349560a798a7ade095db92fa093f417941e0abe3181fbd80d0e2e27e6902,349015991,13,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
1bfe4a8058cca6e33dd0322173cf9738e958c618e8d52b761f7712a4d1ee8f0c,349066707,7,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
420c252c4130ff49e14c97d34dd180aad8329ba16ca082b8d8c4fd7130119d7e,349044455,10,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
d1b32b3ba10f1e01d2ef9cc02a12a7442b5780c9c17b4d8a6f962f8f175f95d2,349066512,23,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,9.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
d9aaf0f1c85c4d7fcc3d28d5a776c1a5f3bb170e2b7d8a034e78ecb056c5758f,349015991,4,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
df5556230206bfa869559b21a550c84011214a276ea04129ddb1d5ce1b35bcf5,349066503,9,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
ed21b76e0c5000041ab4074931f3a21920bc899e80f44adf333372315cb1b300,349044167,11,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
f8b1a85785e6bbf315f8f3ec599c07e9f998c6c0346f450de800c7440f06e52b,349016121,15,1240.121,J160,WIP - CSO - Labor | Corporate Entry - Other,ACUATIVE CORPORATION >1,MO,8.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MO is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
1c2ed303d044248cf5a12471de7f518ba92fd3711eb06e486711e6523af19388,349458577,3,6512.1,5G00,Provisioning Exp - Incurred | Contract Labor (Excl Installation),AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,GA,58674.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_amount_outlier|flag_batch_outlier,0.5,CRITICAL,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
75e802317b6425d8aaa42cbd3ceec611d184964cd5fcf80a155a3c359f38b4b1,349458577,27,6512.1,5N00,Provisioning Exp - Incurred | Contract Labor (Excl Installation),AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,NC,9027.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in NC is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in NC is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
90bd7facd8e95b5188aae24ba9642b1fecf5cf40da524f69b8dfaf88e1bf7db0,349289928,1,6623.99,7M39,Cust Svcs Exp - Other Exp - Other | Contract Installation Labor,ALLIANCE TECHNOLOGY GROUP LLC>9D2,CA,25.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
0e43c09d27aa0004c614d81e56df347e82b29823c514bb182fefc41487439949,349427598,2,6121.24,SS00,"Land & Bldgs Exp - Security - Sal, Wages & Other | Contract Labor (Excl Installation)","ALVEY, MICHAEL D>JA841U",GA,49.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
78783d74d476c2eef8a899137be704cc7c4c76bff1ea8e7619a7fbe5bc481991,349289403,1,6623.99,7M39,Cust Svcs Exp - Other Exp - Other | Contract Installation Labor,AMERICAN CABLE INC>9D,CA,25.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
a2995978ce145e643aa09132e35a92af014c7d2aafda4284b0fa23eb65290b5a,349287893,1,6623.99,7M39,Cust Svcs Exp - Other Exp - Other | Contract Installation Labor,AMERICAN CABLE INC>9D,CA,175.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,"",0.0,LOW,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
5393d99858f969f3733195df9332822fae6ce50f23fcc487988b998797f95261,349062371,1,6121.24,3252,"Land & Bldgs Exp - Security - Sal, Wages & Other | Contract Labor (Excl Installation)",AMERICAN EXPRESS074457,GA,10.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
001f66f991f7f66ea2a3c3a65e690bcbaeb598d919773af87cc1b7eee7751b0d,349070044,38,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,153.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
0a577b2cde1010ff8f187e66d0c86a57ef93d4b65f5d59283afb686dfa98c4ee,349275286,53,6112.11,TT00,MV Exp-Plant Motor Vehicle Expense - Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,TX,28.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in TX is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in TX is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
10c034e32373084a7985406b33bb07d2ab0fff53ae6a94bc447705cbccc86362,349518354,5,6534.51,5M00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,MS,11.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MS is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MS is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
12746d6f8896c36196a96f1f27b86a1e474d0bbc8b783aadd96f67862c134770,349306859,11,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,79.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
14510b80093e91896dba00a62fb002b1b50615f517635b0c4737195ace7634a7,349530569,29,6534.51,5L00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,LA,59.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in LA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in LA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
21ff5176380146a0d39ff88bd03427f6004dd8c39bfbb916c2e1ca22415959dc,349530140,1,6534.51,5L00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,LA,71.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in LA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in LA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
37c38d0d0e7a3ce97c18a12e043bc4c6de1552eb174c4aabeecdef09209d7c8e,349516814,6,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,264.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
383aa66845d53f57b1beeed03a013619d861b2a02ff423fd8b4ecaf1351d8f11,349579410,18,6112.11,PC00,MV Exp-Plant Motor Vehicle Expense - Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,CA,81.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
3bb69f020744d9352fcd3d14d384b7e4709a030ee2320cdbf93b2cee857b5276,349306479,51,6534.51,5T00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,TN,24.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in TN is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in TN is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
490075b1d9565aa5a731157021985548f42f425f86c45426adf4868bac39d402,349048748,3,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,76.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
4e8d36360f552a49462d6f3b76cac24800628daafc998b2bc7ca6d871e3b8254,349392991,64,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,56.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
583e0ed126b872fd45d1a7dce5b32f2152853b8124151a68f5fe1b061457b85f,349521852,15,6534.51,5T00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,TN,38.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in TN is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in TN is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
58d4d26c3e4bd91793d096a33dbe21f412cd4ece4a69fdc942f615b149a9b217,349274781,19,6534.51,5G00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,15.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
5b08735d884bbd5f0bb8375fde4976c06d744f4add23781d206948dd9ca087f6,349049549,29,6534.51,TT00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,TX,24.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in TX is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in TX is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
5dc99d3020111989e916fd94bcd487e0f7f2bfb3225ca783e7c12987b91d439e,349069692,17,6534.51,5M00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,MS,10.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MS is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MS is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
63768256a0a32c3e87cebb7e5a81033ab2671ef0c042ce856737631a58db09ea,349049871,18,6534.51,5F00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,FL,28.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in FL is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in FL is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
6d6a4ac11b99d240e21d25e329be68119b2002309093aedc1894b897f70fb012,349040044,32,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,69.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
74bd6cc23c3d4009d154d87ff677b64860ea1d63b9805c9f3e2b607758a8c6ee,349531276,36,6534.51,5F00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,FL,109.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in FL is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in FL is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
74eaebbd68b3e3664037d7ea66c47c571345802e5db143c6e39015d801f4ba0b,349521717,45,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,22.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
75ff394b89073260e4fbf997436b536b2ec89c6791d7773d24e5cc693a9de058,349306906,11,6534.51,5G00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,59.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
859373719ae4bd16aabe993bff8217876812877122fc566b58a0e93d65f3805a,349299813,99,6534.51,5M00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,MS,11.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in MS is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in MS is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
8f9a8b79a46ffa3c952664e336e4979f9ffad827247b6ef39755b1b6d27f1657,349526854,12,6114.31,SS00,Othr Tools & Work Equip - Final Expenses | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,2.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
93f97d08a83235f6f57d5419f6770435741e66d04490d3ddaf3b9b12edf61c2b,349070015,39,6112.11,PC00,MV Exp-Plant Motor Vehicle Expense - Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,CA,9.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
94631ab49bd11595963dfe99da4f256cad6e38662893754621b79ccd8a199a8f,349527779,20,6534.51,5F00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,FL,25.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in FL is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in FL is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
9c8366c15e4a41347d95b251eec19791a3327412a7dce0a7bd7ded64106bae4d,349274770,5,6534.51,5L00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,LA,95.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in LA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in LA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
af0960f9d20212ac0a936810932a6ebdd32a48c847fbd99b90d16c51e372cd00,349579120,5,6112.11,5G00,MV Exp-Plant Motor Vehicle Expense - Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,15.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
b86f87f1f0e6231df6d77091ce6a87ade8369f15f8c8283e6abd87a007871a38,349529974,5,6534.51,5G00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,276.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
ccc35ddb1442f70f5f6977337e25002a5520faf0177b18709d61455a6a2d8417,349050053,24,6534.51,5G00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,23.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
da1244c6b58759ea35b867bddb1b1bbfd302e76090710a0748ea7fabe269e091,349579197,24,6112.11,PC00,MV Exp-Plant Motor Vehicle Expense - Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,CA,70.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
e3de8c1985cd46d763406c5be2fe76593f9b9a0d31678a3be0f53a7e5dbfe6ab,349015577,3,6534.51,5G00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,31.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
f4e10ff558d1b183e52e2deaf44e318a0ee70fe60c6c3f4979e691e3fd6f7243,349578988,52,6534.51,5G00,Plant Oper Admin Exp-Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,GA,26.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in GA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
ffa766255591da289822aa879ff593f820f61422b283383762303a417ca10f66,349070323,1,6112.11,PC00,MV Exp-Plant Motor Vehicle Expense - Incurred | Contract Labor (Excl Installation),AMERIT FLEET SOLUTIONS,CA,19.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in CA is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent|flag_batch_outlier,0.3333333333333333,HIGH,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
faf68c22039a3b74b431a9960b1ffdb417849362f7227e1953bce2d0dd8d1fa1,349615862,1,6728.99,Q046,Oth Gen/Admin Exp-Other Exp - Other | Temporary Labor,ARTECH INFORMATION SYSTEMS LLC>9T,NJ,847.0,3rd Party Labor,Exempt,,,0.8,,true,det,This 3rd Party Labor purchase in NJ is treated as Exempt. Determination source: det match.,This 3rd Party Labor purchase in NJ is treated as Exempt. Determination source: det match.,true,,flag_vendor_inconsistent,0.16666666666666666,MED,rules+tax_lookup+tax_writer+qa,,FAST,matrix,E,true,2023-01
